id;Match_Modified
246;"{""id"":""246"",""match_api_id"":""493108"",""home_team_api_id"":""10000"",""away_team_api_id"":""9998""}"
247;"{""id"":""247"",""match_api_id"":""493109"",""home_team_api_id"":""7947"",""away_team_api_id"":""9986""}"
248;"{""id"":""248"",""match_api_id"":""493110"",""home_team_api_id"":""9999"",""away_team_api_id"":""9984""}"
249;"{""id"":""249"",""match_api_id"":""493111"",""home_team_api_id"":""8203"",""away_team_api_id"":""9994""}"
250;"{""id"":""250"",""match_api_id"":""493112"",""home_team_api_id"":""8342"",""away_team_api_id"":""9996""}"
251;"{""id"":""251"",""match_api_id"":""493113"",""home_team_api_id"":""10001"",""away_team_api_id"":""8571""}"
252;"{""id"":""252"",""match_api_id"":""493114"",""home_team_api_id"":""4049"",""away_team_api_id"":""9993""}"
253;"{""id"":""253"",""match_api_id"":""492500"",""home_team_api_id"":""8342"",""away_team_api_id"":""7947""}"
254;"{""id"":""254"",""match_api_id"":""492501"",""home_team_api_id"":""9985"",""away_team_api_id"":""8571""}"
255;"{""id"":""255"",""match_api_id"":""492502"",""home_team_api_id"":""9998"",""away_team_api_id"":""8635""}"
256;"{""id"":""256"",""match_api_id"":""492503"",""home_team_api_id"":""10000"",""away_team_api_id"":""9987""}"
257;"{""id"":""257"",""match_api_id"":""492504"",""home_team_api_id"":""9986"",""away_team_api_id"":""9984""}"
258;"{""id"":""258"",""match_api_id"":""492506"",""home_team_api_id"":""9994"",""away_team_api_id"":""10001""}"
259;"{""id"":""259"",""match_api_id"":""492508"",""home_team_api_id"":""8203"",""away_team_api_id"":""4049""}"
260;"{""id"":""260"",""match_api_id"":""492509"",""home_team_api_id"":""9996"",""away_team_api_id"":""9991""}"
261;"{""id"":""261"",""match_api_id"":""492511"",""home_team_api_id"":""9993"",""away_team_api_id"":""9999""}"
262;"{""id"":""262"",""match_api_id"":""492517"",""home_team_api_id"":""8635"",""away_team_api_id"":""9986""}"
263;"{""id"":""263"",""match_api_id"":""492518"",""home_team_api_id"":""9987"",""away_team_api_id"":""8342""}"
264;"{""id"":""264"",""match_api_id"":""492519"",""home_team_api_id"":""9984"",""away_team_api_id"":""9993""}"
265;"{""id"":""265"",""match_api_id"":""492520"",""home_team_api_id"":""9991"",""away_team_api_id"":""8203""}"
266;"{""id"":""266"",""match_api_id"":""492521"",""home_team_api_id"":""7947"",""away_team_api_id"":""10000""}"
267;"{""id"":""267"",""match_api_id"":""492522"",""home_team_api_id"":""9999"",""away_team_api_id"":""9994""}"
268;"{""id"":""268"",""match_api_id"":""492523"",""home_team_api_id"":""8571"",""away_team_api_id"":""9998""}"
269;"{""id"":""269"",""match_api_id"":""492524"",""home_team_api_id"":""4049"",""away_team_api_id"":""9985""}"
270;"{""id"":""270"",""match_api_id"":""492525"",""home_team_api_id"":""10001"",""away_team_api_id"":""9996""}"
271;"{""id"":""271"",""match_api_id"":""492526"",""home_team_api_id"":""8342"",""away_team_api_id"":""10001""}"
272;"{""id"":""272"",""match_api_id"":""492527"",""home_team_api_id"":""9985"",""away_team_api_id"":""8635""}"
273;"{""id"":""273"",""match_api_id"":""492528"",""home_team_api_id"":""9998"",""away_team_api_id"":""9999""}"
274;"{""id"":""274"",""match_api_id"":""492529"",""home_team_api_id"":""10000"",""away_team_api_id"":""4049""}"
275;"{""id"":""275"",""match_api_id"":""492530"",""home_team_api_id"":""9986"",""away_team_api_id"":""8571""}"
276;"{""id"":""276"",""match_api_id"":""492531"",""home_team_api_id"":""9994"",""away_team_api_id"":""9984""}"
277;"{""id"":""277"",""match_api_id"":""492532"",""home_team_api_id"":""8203"",""away_team_api_id"":""7947""}"
278;"{""id"":""278"",""match_api_id"":""492534"",""home_team_api_id"":""9996"",""away_team_api_id"":""9987""}"
279;"{""id"":""279"",""match_api_id"":""492535"",""home_team_api_id"":""9993"",""away_team_api_id"":""9991""}"
280;"{""id"":""280"",""match_api_id"":""492536"",""home_team_api_id"":""8635"",""away_team_api_id"":""9996""}"
281;"{""id"":""281"",""match_api_id"":""492537"",""home_team_api_id"":""9987"",""away_team_api_id"":""8203""}"
282;"{""id"":""282"",""match_api_id"":""492538"",""home_team_api_id"":""9998"",""away_team_api_id"":""9986""}"
283;"{""id"":""283"",""match_api_id"":""492539"",""home_team_api_id"":""9984"",""away_team_api_id"":""9985""}"
284;"{""id"":""284"",""match_api_id"":""492540"",""home_team_api_id"":""9991"",""away_team_api_id"":""9994""}"
285;"{""id"":""285"",""match_api_id"":""492541"",""home_team_api_id"":""9999"",""away_team_api_id"":""8342""}"
286;"{""id"":""286"",""match_api_id"":""492542"",""home_team_api_id"":""8571"",""away_team_api_id"":""9993""}"
287;"{""id"":""287"",""match_api_id"":""492543"",""home_team_api_id"":""4049"",""away_team_api_id"":""7947""}"
288;"{""id"":""288"",""match_api_id"":""492544"",""home_team_api_id"":""10001"",""away_team_api_id"":""10000""}"
289;"{""id"":""289"",""match_api_id"":""492545"",""home_team_api_id"":""8342"",""away_team_api_id"":""9984""}"
290;"{""id"":""290"",""match_api_id"":""492546"",""home_team_api_id"":""9985"",""away_team_api_id"":""9998""}"
291;"{""id"":""291"",""match_api_id"":""492547"",""home_team_api_id"":""10000"",""away_team_api_id"":""8635""}"
292;"{""id"":""292"",""match_api_id"":""492548"",""home_team_api_id"":""9994"",""away_team_api_id"":""8571""}"
293;"{""id"":""293"",""match_api_id"":""492549"",""home_team_api_id"":""7947"",""away_team_api_id"":""9987""}"
294;"{""id"":""294"",""match_api_id"":""492550"",""home_team_api_id"":""8203"",""away_team_api_id"":""10001""}"
295;"{""id"":""295"",""match_api_id"":""492551"",""home_team_api_id"":""9996"",""away_team_api_id"":""9999""}"
296;"{""id"":""296"",""match_api_id"":""492552"",""home_team_api_id"":""4049"",""away_team_api_id"":""9991""}"
297;"{""id"":""297"",""match_api_id"":""492553"",""home_team_api_id"":""9993"",""away_team_api_id"":""9986""}"
298;"{""id"":""298"",""match_api_id"":""492554"",""home_team_api_id"":""8635"",""away_team_api_id"":""8203""}"
299;"{""id"":""299"",""match_api_id"":""492555"",""home_team_api_id"":""9987"",""away_team_api_id"":""9985""}"
300;"{""id"":""300"",""match_api_id"":""492556"",""home_team_api_id"":""9998"",""away_team_api_id"":""9993""}"
301;"{""id"":""301"",""match_api_id"":""492557"",""home_team_api_id"":""9986"",""away_team_api_id"":""9994""}"
302;"{""id"":""302"",""match_api_id"":""492558"",""home_team_api_id"":""9984"",""away_team_api_id"":""7947""}"
303;"{""id"":""303"",""match_api_id"":""492559"",""home_team_api_id"":""9991"",""away_team_api_id"":""8342""}"
304;"{""id"":""304"",""match_api_id"":""492561"",""home_team_api_id"":""9999"",""away_team_api_id"":""10000""}"
305;"{""id"":""305"",""match_api_id"":""492562"",""home_team_api_id"":""8571"",""away_team_api_id"":""9996""}"
306;"{""id"":""306"",""match_api_id"":""492563"",""home_team_api_id"":""10001"",""away_team_api_id"":""4049""}"
307;"{""id"":""307"",""match_api_id"":""665318"",""home_team_api_id"":""9985"",""away_team_api_id"":""9997""}"
308;"{""id"":""308"",""match_api_id"":""665320"",""home_team_api_id"":""9986"",""away_team_api_id"":""8342""}"
309;"{""id"":""309"",""match_api_id"":""665321"",""home_team_api_id"":""9984"",""away_team_api_id"":""9991""}"
310;"{""id"":""310"",""match_api_id"":""665322"",""home_team_api_id"":""9994"",""away_team_api_id"":""10000""}"
311;"{""id"":""311"",""match_api_id"":""665323"",""home_team_api_id"":""8571"",""away_team_api_id"":""8635""}"
312;"{""id"":""312"",""match_api_id"":""665324"",""home_team_api_id"":""8203"",""away_team_api_id"":""10001""}"
313;"{""id"":""313"",""match_api_id"":""665325"",""home_team_api_id"":""9999"",""away_team_api_id"":""9993""}"
314;"{""id"":""314"",""match_api_id"":""665411"",""home_team_api_id"":""8342"",""away_team_api_id"":""8635""}"
315;"{""id"":""315"",""match_api_id"":""665412"",""home_team_api_id"":""9985"",""away_team_api_id"":""9987""}"
316;"{""id"":""316"",""match_api_id"":""665413"",""home_team_api_id"":""9997"",""away_team_api_id"":""10000""}"
317;"{""id"":""317"",""match_api_id"":""665414"",""home_team_api_id"":""9986"",""away_team_api_id"":""8571""}"
318;"{""id"":""318"",""match_api_id"":""665417"",""home_team_api_id"":""8203"",""away_team_api_id"":""9994""}"
319;"{""id"":""319"",""match_api_id"":""665420"",""home_team_api_id"":""9999"",""away_team_api_id"":""9984""}"
320;"{""id"":""320"",""match_api_id"":""665421"",""home_team_api_id"":""9993"",""away_team_api_id"":""10001""}"
321;"{""id"":""321"",""match_api_id"":""665425"",""home_team_api_id"":""8342"",""away_team_api_id"":""9991""}"
322;"{""id"":""322"",""match_api_id"":""665426"",""home_team_api_id"":""8635"",""away_team_api_id"":""9986""}"
323;"{""id"":""323"",""match_api_id"":""665427"",""home_team_api_id"":""9987"",""away_team_api_id"":""8203""}"
324;"{""id"":""324"",""match_api_id"":""665429"",""home_team_api_id"":""10000"",""away_team_api_id"":""9993""}"
325;"{""id"":""325"",""match_api_id"":""665430"",""home_team_api_id"":""9994"",""away_team_api_id"":""9984""}"
326;"{""id"":""326"",""match_api_id"":""665432"",""home_team_api_id"":""8571"",""away_team_api_id"":""9999""}"
327;"{""id"":""327"",""match_api_id"":""665435"",""home_team_api_id"":""10001"",""away_team_api_id"":""9985""}"
328;"{""id"":""328"",""match_api_id"":""665438"",""home_team_api_id"":""9985"",""away_team_api_id"":""10000""}"
329;"{""id"":""329"",""match_api_id"":""665440"",""home_team_api_id"":""9997"",""away_team_api_id"":""9991""}"
330;"{""id"":""330"",""match_api_id"":""665442"",""home_team_api_id"":""9986"",""away_team_api_id"":""10001""}"
331;"{""id"":""331"",""match_api_id"":""665443"",""home_team_api_id"":""9984"",""away_team_api_id"":""8571""}"
332;"{""id"":""332"",""match_api_id"":""665444"",""home_team_api_id"":""9994"",""away_team_api_id"":""9987""}"
333;"{""id"":""333"",""match_api_id"":""665445"",""home_team_api_id"":""8203"",""away_team_api_id"":""8635""}"
334;"{""id"":""334"",""match_api_id"":""665446"",""home_team_api_id"":""9999"",""away_team_api_id"":""8342""}"
335;"{""id"":""335"",""match_api_id"":""665535"",""home_team_api_id"":""8342"",""away_team_api_id"":""9997""}"
336;"{""id"":""336"",""match_api_id"":""665536"",""home_team_api_id"":""8635"",""away_team_api_id"":""9994""}"
337;"{""id"":""337"",""match_api_id"":""665537"",""home_team_api_id"":""9987"",""away_team_api_id"":""9984""}"
338;"{""id"":""338"",""match_api_id"":""665539"",""home_team_api_id"":""10000"",""away_team_api_id"":""9986""}"
339;"{""id"":""339"",""match_api_id"":""665541"",""home_team_api_id"":""9991"",""away_team_api_id"":""9993""}"
340;"{""id"":""340"",""match_api_id"":""665543"",""home_team_api_id"":""8571"",""away_team_api_id"":""8203""}"
341;"{""id"":""341"",""match_api_id"":""665545"",""home_team_api_id"":""10001"",""away_team_api_id"":""9999""}"
342;"{""id"":""342"",""match_api_id"":""665548"",""home_team_api_id"":""9985"",""away_team_api_id"":""8342""}"
343;"{""id"":""343"",""match_api_id"":""665551"",""home_team_api_id"":""9987"",""away_team_api_id"":""8635""}"
344;"{""id"":""344"",""match_api_id"":""665553"",""home_team_api_id"":""9986"",""away_team_api_id"":""9991""}"
345;"{""id"":""345"",""match_api_id"":""665554"",""home_team_api_id"":""9984"",""away_team_api_id"":""10001""}"
346;"{""id"":""346"",""match_api_id"":""665556"",""home_team_api_id"":""9994"",""away_team_api_id"":""8571""}"
347;"{""id"":""347"",""match_api_id"":""665559"",""home_team_api_id"":""9999"",""away_team_api_id"":""10000""}"
348;"{""id"":""348"",""match_api_id"":""665561"",""home_team_api_id"":""9993"",""away_team_api_id"":""9997""}"
349;"{""id"":""349"",""match_api_id"":""665568"",""home_team_api_id"":""8342"",""away_team_api_id"":""9993""}"
350;"{""id"":""350"",""match_api_id"":""665570"",""home_team_api_id"":""8635"",""away_team_api_id"":""9999""}"
351;"{""id"":""351"",""match_api_id"":""665571"",""home_team_api_id"":""9997"",""away_team_api_id"":""9984""}"
352;"{""id"":""352"",""match_api_id"":""665574"",""home_team_api_id"":""10000"",""away_team_api_id"":""8203""}"
353;"{""id"":""353"",""match_api_id"":""665575"",""home_team_api_id"":""9991"",""away_team_api_id"":""9985""}"
354;"{""id"":""354"",""match_api_id"":""665577"",""home_team_api_id"":""8571"",""away_team_api_id"":""9987""}"
355;"{""id"":""355"",""match_api_id"":""665581"",""home_team_api_id"":""10001"",""away_team_api_id"":""9994""}"
356;"{""id"":""356"",""match_api_id"":""665585"",""home_team_api_id"":""8342"",""away_team_api_id"":""9986""}"
357;"{""id"":""357"",""match_api_id"":""665586"",""home_team_api_id"":""8635"",""away_team_api_id"":""8571""}"
358;"{""id"":""358"",""match_api_id"":""665588"",""home_team_api_id"":""9997"",""away_team_api_id"":""9985""}"
359;"{""id"":""359"",""match_api_id"":""665590"",""home_team_api_id"":""10000"",""away_team_api_id"":""9994""}"
360;"{""id"":""360"",""match_api_id"":""665591"",""home_team_api_id"":""9991"",""away_team_api_id"":""9984""}"
361;"{""id"":""361"",""match_api_id"":""665595"",""home_team_api_id"":""10001"",""away_team_api_id"":""8203""}"
362;"{""id"":""362"",""match_api_id"":""665596"",""home_team_api_id"":""9993"",""away_team_api_id"":""9999""}"
363;"{""id"":""363"",""match_api_id"":""665598"",""home_team_api_id"":""9985"",""away_team_api_id"":""9993""}"
364;"{""id"":""364"",""match_api_id"":""665599"",""home_team_api_id"":""9987"",""away_team_api_id"":""10001""}"
365;"{""id"":""365"",""match_api_id"":""665601"",""home_team_api_id"":""9986"",""away_team_api_id"":""9997""}"
366;"{""id"":""366"",""match_api_id"":""665603"",""home_team_api_id"":""9984"",""away_team_api_id"":""8635""}"
367;"{""id"":""367"",""match_api_id"":""665604"",""home_team_api_id"":""9994"",""away_team_api_id"":""8342""}"
368;"{""id"":""368"",""match_api_id"":""665606"",""home_team_api_id"":""8571"",""away_team_api_id"":""10000""}"
369;"{""id"":""369"",""match_api_id"":""665607"",""home_team_api_id"":""8203"",""away_team_api_id"":""9991""}"
370;"{""id"":""370"",""match_api_id"":""665614"",""home_team_api_id"":""8342"",""away_team_api_id"":""8203""}"
371;"{""id"":""371"",""match_api_id"":""665616"",""home_team_api_id"":""9985"",""away_team_api_id"":""9999""}"
372;"{""id"":""372"",""match_api_id"":""665617"",""home_team_api_id"":""9997"",""away_team_api_id"":""8571""}"
373;"{""id"":""373"",""match_api_id"":""665619"",""home_team_api_id"":""10000"",""away_team_api_id"":""9984""}"
374;"{""id"":""374"",""match_api_id"":""665620"",""home_team_api_id"":""9991"",""away_team_api_id"":""9987""}"
375;"{""id"":""375"",""match_api_id"":""665622"",""home_team_api_id"":""10001"",""away_team_api_id"":""8635""}"
376;"{""id"":""376"",""match_api_id"":""665623"",""home_team_api_id"":""9993"",""away_team_api_id"":""9986""}"
377;"{""id"":""377"",""match_api_id"":""665626"",""home_team_api_id"":""8635"",""away_team_api_id"":""8342""}"
378;"{""id"":""378"",""match_api_id"":""665628"",""home_team_api_id"":""9987"",""away_team_api_id"":""10000""}"
379;"{""id"":""379"",""match_api_id"":""665630"",""home_team_api_id"":""9986"",""away_team_api_id"":""9985""}"
380;"{""id"":""380"",""match_api_id"":""665632"",""home_team_api_id"":""9994"",""away_team_api_id"":""9991""}"
381;"{""id"":""381"",""match_api_id"":""665633"",""home_team_api_id"":""8571"",""away_team_api_id"":""10001""}"
382;"{""id"":""382"",""match_api_id"":""665634"",""home_team_api_id"":""8203"",""away_team_api_id"":""9993""}"
383;"{""id"":""383"",""match_api_id"":""665635"",""home_team_api_id"":""9999"",""away_team_api_id"":""9997""}"
384;"{""id"":""384"",""match_api_id"":""665326"",""home_team_api_id"":""8342"",""away_team_api_id"":""9994""}"
385;"{""id"":""385"",""match_api_id"":""665327"",""home_team_api_id"":""8635"",""away_team_api_id"":""9984""}"
386;"{""id"":""386"",""match_api_id"":""665328"",""home_team_api_id"":""9997"",""away_team_api_id"":""9986""}"
387;"{""id"":""387"",""match_api_id"":""665329"",""home_team_api_id"":""10000"",""away_team_api_id"":""9987""}"
388;"{""id"":""388"",""match_api_id"":""665330"",""home_team_api_id"":""9991"",""away_team_api_id"":""8203""}"
389;"{""id"":""389"",""match_api_id"":""665332"",""home_team_api_id"":""10001"",""away_team_api_id"":""8571""}"
390;"{""id"":""390"",""match_api_id"":""665333"",""home_team_api_id"":""9993"",""away_team_api_id"":""9985""}"
391;"{""id"":""391"",""match_api_id"":""665639"",""home_team_api_id"":""8342"",""away_team_api_id"":""9984""}"
392;"{""id"":""392"",""match_api_id"":""665641"",""home_team_api_id"":""9985"",""away_team_api_id"":""9994""}"
393;"{""id"":""393"",""match_api_id"":""665642"",""home_team_api_id"":""9997"",""away_team_api_id"":""8203""}"
394;"{""id"":""394"",""match_api_id"":""665643"",""home_team_api_id"":""10000"",""away_team_api_id"":""10001""}"
395;"{""id"":""395"",""match_api_id"":""665645"",""home_team_api_id"":""9986"",""away_team_api_id"":""9999""}"
396;"{""id"":""396"",""match_api_id"":""665647"",""home_team_api_id"":""9991"",""away_team_api_id"":""8635""}"
397;"{""id"":""397"",""match_api_id"":""665651"",""home_team_api_id"":""9993"",""away_team_api_id"":""9987""}"
398;"{""id"":""398"",""match_api_id"":""665653"",""home_team_api_id"":""8635"",""away_team_api_id"":""10000""}"
399;"{""id"":""399"",""match_api_id"":""665654"",""home_team_api_id"":""9987"",""away_team_api_id"":""9997""}"
400;"{""id"":""400"",""match_api_id"":""665655"",""home_team_api_id"":""9984"",""away_team_api_id"":""9985""}"
401;"{""id"":""401"",""match_api_id"":""665657"",""home_team_api_id"":""9994"",""away_team_api_id"":""9993""}"
402;"{""id"":""402"",""match_api_id"":""665659"",""home_team_api_id"":""8571"",""away_team_api_id"":""8342""}"
403;"{""id"":""403"",""match_api_id"":""665661"",""home_team_api_id"":""8203"",""away_team_api_id"":""9986""}"
404;"{""id"":""404"",""match_api_id"":""665662"",""home_team_api_id"":""9999"",""away_team_api_id"":""9991""}"
405;"{""id"":""405"",""match_api_id"":""665665"",""home_team_api_id"":""8342"",""away_team_api_id"":""10001""}"
406;"{""id"":""406"",""match_api_id"":""665666"",""home_team_api_id"":""9985"",""away_team_api_id"":""8635""}"
407;"{""id"":""407"",""match_api_id"":""665667"",""home_team_api_id"":""9997"",""away_team_api_id"":""9994""}"
